KeyParamGroup	EntitySet	ParamGroup	ArterialSpinLabelingType	BackgroundSuppression	BackgroundSuppressionNumberPulses	Cluster_EchoTime	Cluster_EchoTimes	Cluster_EffectiveEchoSpacing	Cluster_ImageOrientationPatientDICOM	Cluster_Parts	Cluster_RepetitionTime	Cluster_TotalReadoutTime	Cluster_VoxelSizeDim1	Cluster_VoxelSizeDim2	Cluster_VoxelSizeDim3	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	EchoTime_x	EchoTimes	EchoTimes_x	EffectiveEchoSpacing	EffectiveEchoSpacing_x	EntitySetCount	FlipAngle	HasFieldmap	ImageOrientation	ImageOrientationPatientDICOM	ImageOrientationPatientDICOM_x	M0Type	Modality	MultibandAccelerationFactor	NSliceTimes	NumVolumes	Obliquity	PCASLType	ParallelReductionFactorInPlane	PartialFourier	Parts	Parts_x	PhaseEncodingDirection	RepetitionTime	RepetitionTime_x	TotalReadoutTime	TotalReadoutTime_x	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim1_x	VoxelSizeDim2	VoxelSizeDim2_x	VoxelSizeDim3	VoxelSizeDim3_x	FilePath
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24053/ses-1/anat/sub-24053_ses-1_rec-norm_T1w.nii.gz
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24630/ses-1/anat/sub-24630_ses-1_rec-norm_T1w.nii.gz
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24663/ses-1/anat/sub-24663_ses-1_rec-norm_T1w.nii.gz
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24683/ses-1/anat/sub-24683_ses-1_rec-norm_T1w.nii.gz
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24684/ses-1/anat/sub-24684_ses-1_rec-norm_T1w.nii.gz
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24696/ses-1/anat/sub-24696_ses-1_rec-norm_T1w.nii.gz
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24697/ses-1/anat/sub-24697_ses-1_rec-norm_T1w.nii.gz
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24699/ses-1/anat/sub-24699_ses-1_rec-norm_T1w.nii.gz
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24702/ses-1/anat/sub-24702_ses-1_rec-norm_T1w.nii.gz
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-60295/ses-1/anat/sub-60295_ses-1_rec-norm_T1w.nii.gz
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-PILOT01/ses-1/anat/sub-PILOT01_ses-1_rec-norm_T1w.nii.gz
datatype-anat_reconstruction-norm_suffix-T1w__1	datatype-anat_reconstruction-norm_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-PILOT02/ses-1/anat/sub-PILOT02_ses-1_rec-norm_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24053/ses-1/anat/sub-24053_ses-1_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24630/ses-1/anat/sub-24630_ses-1_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24663/ses-1/anat/sub-24663_ses-1_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24683/ses-1/anat/sub-24683_ses-1_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24684/ses-1/anat/sub-24684_ses-1_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24696/ses-1/anat/sub-24696_ses-1_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24697/ses-1/anat/sub-24697_ses-1_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24699/ses-1/anat/sub-24699_ses-1_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-24702/ses-1/anat/sub-24702_ses-1_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-60295/ses-1/anat/sub-60295_ses-1_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-PILOT01/ses-1/anat/sub-PILOT01_ses-1_T1w.nii.gz
datatype-anat_suffix-T1w__1	datatype-anat_suffix-T1w	1				0.0			0.0		0.0		0.0	0.0	0.0	12	176	256	256	0.0029	0.0029					12	8	False	RAS+	[0, 1, 0, 0, 0, -1]	[0, 1, 0, 0, 0, -1]		anat		0	1	False		2.0	1.0				2.5	2.5			False	1.0	1.0	1.0	1.0	1.0	1.0	/sub-PILOT02/ses-1/anat/sub-PILOT02_ses-1_T1w.nii.gz
datatype-anat_suffix-TDP_acquisition-tr1__1	datatype-anat_suffix-TDP_acquisition-tr1	1				0.0			0.0		0.0		0.0	0.0	0.0	9	80	80	44	0.01078	0.01078					11	120	False	LAS+	[1, 0, 0, 0, 1, 0]	[1, 0, 0, 0, 1, 0]		anat		0	1	False			1.0				5.0	5.0			False	3.0	3.0	3.0	3.0	3.0	3.0	/sub-24053/ses-1/anat/sub-24053_ses-1_acq-tr1_TDP.nii.gz
datatype-anat_suffix-TDP_acquisition-tr1__1	datatype-anat_suffix-TDP_acquisition-tr1	1				0.0			0.0		0.0		0.0	0.0	0.0	9	80	80	44	0.01078	0.01078					11	120	False	LAS+	[1, 0, 0, 0, 1, 0]	[1, 0, 0, 0, 1, 0]		anat		0	1	False			1.0				5.0	5.0			False	3.0	3.0	3.0	3.0	3.0	3.0	/sub-24630/ses-1/anat/sub-24630_ses-1_acq-tr1_TDP.nii.gz
datatype-anat_suffix-TDP_acquisition-tr1__1	datatype-anat_suffix-TDP_acquisition-tr1	1				0.0			0.0		0.0		0.0	0.0	0.0	9	80	80	44	0.01078	0.01078					11	120	False	LAS+	[1, 0, 0, 0, 1, 0]	[1, 0, 0, 0, 1, 0]		anat		0	1	False			1.0				5.0	5.0			False	3.0	3.0	3.0	3.0	3.0	3.0	/sub-24663/ses-1/anat/sub-24663_ses-1_acq-tr1_TDP.nii.gz
datatype-anat_suffix-TDP_acquisition-tr1__1	datatype-anat_suffix-TDP_acquisition-tr1	1				0.0			0.0		0.0		0.0	0.0	0.0	9	80	80	44	0.01078	0.01078					11	120	False	LAS+	[1, 0, 0, 0, 1, 0]	[1, 0, 0, 0, 1, 0]		anat		0	1	False			1.0				5.0	5.0			False	3.0	3.0	3.0	3.0	3.0	3.0	/sub-24683/ses-1/anat/sub-24683_ses-1_acq-tr1_TDP.nii.gz
datatype-anat_suffix-TDP_acquisition-tr1__1	datatype-anat_suffix-TDP_acquisition-tr1	1				0.0			0.0		0.0		0.0	0.0	0.0	9	80	80	44	0.01078	0.01078					11	120	False	LAS+	[1, 0, 0, 0, 1, 0]	[1, 0, 0, 0, 1, 0]		anat		0	1	False			1.0				5.0	5.0			False	3.0	3.0	3.0	3.0	3.0	3.0	/sub-24696/ses-1/anat/sub-24696_ses-1_acq-tr1_TDP.nii.gz
datatype-anat_suffix-TDP_acquisition-tr1__1	datatype-anat_suffix-TDP_acquisition-tr1	1				0.0			0.0		0.0		0.0	0.0	0.0	9	80	80	44	0.01078	0.01078					11	120	False	LAS+	[1, 0, 0, 0, 1, 0]	[1, 0, 0, 0, 1, 0]		anat		0	1	False			1.0				5.0	5.0			False	3.0	3.0	3.0	3.0	3.0	3.0	/sub-24697/ses-1/anat/sub-24697_ses-1_acq-tr1_TDP.nii.gz
datatype-anat_suffix-TDP_acquisition-tr1__1	datatype-anat_suffix-TDP_acquisition-tr1	1				0.0			0.0		0.0		0.0	0.0	0.0	9	80	80	44	0.01078	0.01078					11	120	False	LAS+	[1, 0, 0, 0, 1, 0]	[1, 0, 0, 0, 1, 0]		anat		0	1	False			1.0				5.0	5.0			False	3.0	3.0	3.0	3.0	3.0	3.0	/sub-24699/ses-1/anat/sub-24699_ses-1_acq-tr1_TDP.nii.gz
datatype-anat_suffix-TDP_acquisition-tr1__1	datatype-anat_suffix-TDP_acquisition-tr1	1				0.0			0.0		0.0		0.0	0.0	0.0	9	80	80	44	0.01078	0.01078					11	120	False	LAS+	[1, 0, 0, 0, 1, 0]	[1, 0, 0, 0, 1, 0]		anat		0	1	False			1.0				5.0	5.0			False	3.0	3.0	3.0	3.0	3.0	3.0	/sub-60295/ses-1/anat/sub-60295_ses-1_acq-tr1_TDP.nii.gz
datatype-anat_suffix-TDP_acquisition-tr1__1	datatype-anat_suffix-TDP_acquisition-tr1	1				0.0			0.0		0.0		0.0	0.0	0.0	9	80	80	44	0.01078	0.01078					11	120	False	LAS+	[1, 0, 0, 0, 1, 0]	[1, 0, 0, 0, 1, 0]		anat		0	1	False			1.0				5.0	5.0			False	3.0	3.0	3.0	3.0	3.0	3.0	/sub-24702/ses-1/anat/sub-24702_ses-1_acq-tr1_TDP.nii.gz
datatype-anat_suffix-TDP_acquisition-tr1__2	datatype-anat_suffix-TDP_acquisition-tr1	2				1.0			0.0		0.0		0.0	0.0	0.0	2	80	80	44	0.00823	0.00823					11	75	False	LAS+	[1, 0, 0, 0, 1, 0]	[1, 0, 0, 0, 1, 0]		anat		0	1	False			1.0				5.0	5.0			False	3.0	3.0	3.0	3.0	3.0	3.0	/sub-24684/ses-1/anat/sub-24684_ses-1_acq-tr1_TDP.nii.gz
